name;residuals-runtime;residuals-parsing;residuals-residuals
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_inclusion_unsat-aut2.mata;0.0; 0.00101788; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-sat-comp1_nonempty_trivial_sat-aut1.mata;0.0; 0.000989337; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-aut1.mata;0.0; 0.00045795; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-comp1_inclusion_sat-aut2.mata;0.0; 0.00101196; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut1.mata;0.0; 0.00205223; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut2.mata;0.0; 0.00191622; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-demo_unsat-aut4.mata;0.0; 0.000916492; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-aut1.mata;0.0; 0.0133601; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_eq_sat-aut2.mata;0.0; 0.00603024; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-aut1.mata;0.0; 0.00575133; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_neq_unsat-aut2.mata;0.0; 0.00602952; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-aut1.mata;0.0; 0.00487975; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-evil1_unsat-aut2.mata;0.0; 0.00680528; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-aut1.mata;0.0; 0.00116016; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod2_unsat-aut2.mata;0.0; 0.00125116; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-aut1.mata;0.0; 0.0012537; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-inter_mod3_unsat-aut2.mata;0.0; 0.00141306; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-aut1.mata;0.0; 0.000697217; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-simple_neq_unsat-aut2.mata;0.0; 0.000852535; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut1.mata;0.0; 0.00246042; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut2.mata;0.0; 0.0021335; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut3.mata;0.0; 0.000103455; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut5.mata;0.0; 0.0021362; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_explicit_inter_unsat-aut7.mata;0.0; 0.000165862; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-aut1.mata;0.0; 0.00236144; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/boolean_and_loops-unsat-zelkova_fmcad18_example_implicit_inter_unsat-aut2.mata;0.0; 0.0050545; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-aut1.mata;0.03; 0.034277; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat-aut2.mata;0.02; 0.0479855; 0.0005
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut1.mata;0.02; 0.022205; 0.0008
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut2.mata;0.03; 0.0316036; 0.0010
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat2-aut4.mata;0.0; 0.000897898; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut1.mata;0.02; 0.0214291; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut2.mata;0.03; 0.0312944; 0.0005
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_9-aut4.mata;0.0; 0.00568453; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_ignorecase-aut1.mata;0.07; 0.0684012; 0.0006
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-contains_month_weekday_sat_ignorecase-aut2.mata;0.09; 0.0862334; 0.0008
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut1.mata;0.0; 0.00716439; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut11.mata;0.0; 0.00375154; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut13.mata;0.0; 0.000168566; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut17.mata;0.0; 0.00166088; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut18.mata;0.0; 0.00101435; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut2.mata;0.02; 0.0212939; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut21.mata;0.0; 0.00750923; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut22.mata;0.0; 0.000531525; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut23.mata;0.0; 0.000767235; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut26.mata;0.01; 0.00983803; 0.0006
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut28.mata;0.0; 0.000166009; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut4.mata;0.0; 0.00170359; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut5.mata;0.0; 0.000488364; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut8.mata;0.0; 0.00362777; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date1_sat-aut9.mata;0.0; 0.0017802; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut1.mata;0.0; 0.00630866; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut11.mata;0.0; 0.00868319; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut13.mata;0.0; 0.000170417; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut17.mata;0.0; 0.00123875; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut18.mata;0.0; 0.00110271; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut2.mata;0.02; 0.0212663; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut21.mata;0.0; 0.00888166; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut22.mata;0.0; 0.00156386; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut23.mata;0.0; 0.000699664; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut26.mata;0.0; 0.00815215; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut28.mata;0.0; 0.000174676; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut32.mata;0.0; 0.00101601; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut33.mata;0.0; 0.000100338; 0.0000
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut35.mata;0.0; 0.000733756; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut37.mata;0.0; 0.000160326; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut4.mata;0.0; 0.000721427; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut5.mata;0.0; 0.000470281; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut8.mata;0.0; 0.00344078; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date2_sat-aut9.mata;0.0; 0.000477933; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut1.mata;0.0; 0.00724835; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut2.mata;0.0; 0.000444087; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut3.mata;0.0; 0.000478162; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut4.mata;0.0; 0.000455487; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut5.mata;0.0; 0.000822652; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut6.mata;0.0; 0.000799873; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days-aut8.mata;0.0; 0.000718763; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut1.mata;0.0; 0.00732847; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut10.mata;0.0; 0.00355603; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut11.mata;0.0; 0.00512723; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut12.mata;0.0; 0.00443216; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut13.mata;0.0; 0.00397838; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut14.mata;0.0; 0.0068218; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut15.mata;0.0; 0.00453639; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut16.mata;0.0; 0.00479407; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut17.mata;0.0; 0.00393859; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut18.mata;0.0; 0.00330633; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut19.mata;0.0; 0.00337019; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut2.mata;0.0; 0.000564552; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut20.mata;0.0; 0.00361352; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut21.mata;0.0; 0.00403317; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut23.mata;0.0; 0.00344763; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut25.mata;0.0; 0.000657677; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut27.mata;0.0; 0.000682566; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut3.mata;0.0; 0.000417373; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut31.mata;0.0; 0.00394524; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut33.mata;0.0; 0.00334718; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut35.mata;0.0; 0.00397026; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut37.mata;0.0; 0.00417456; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut4.mata;0.0; 0.000442749; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut40.mata;0.0; 0.000695637; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut5.mata;0.0; 0.000699244; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut6.mata;0.0; 0.000828205; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete-aut8.mata;0.0; 0.000713035; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut1.mata;0.0; 0.00843435; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut10.mata;0.0; 0.00446573; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut11.mata;0.0; 0.00396771; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut12.mata;0.0; 0.00464607; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut13.mata;0.0; 0.00529871; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut14.mata;0.0; 0.00367426; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut15.mata;0.0; 0.00549815; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut16.mata;0.0; 0.00341735; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut17.mata;0.0; 0.00731994; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut18.mata;0.0; 0.00532265; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut19.mata;0.0; 0.00419901; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut2.mata;0.0; 0.000772592; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut20.mata;0.0; 0.00323424; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut21.mata;0.0; 0.00511265; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut23.mata;0.0; 0.00333452; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut25.mata;0.0; 0.000833657; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut27.mata;0.0; 0.000824697; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut3.mata;0.0; 0.000606459; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut31.mata;0.0; 0.00327548; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut33.mata;0.0; 0.00509776; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut35.mata;0.0; 0.00355842; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut37.mata;0.0; 0.00332857; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut4.mata;0.0; 0.000457348; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut40.mata;0.0; 0.000765889; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut5.mata;0.0; 0.000661974; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut6.mata;0.0; 0.00125621; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_complete_complement-aut8.mata;0.0; 0.000726334; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut1.mata;0.0; 0.00744711; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut10.mata;0.0; 0.00337558; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut11.mata;0.0; 0.00601104; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut13.mata;0.0; 0.00457256; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut15.mata;0.0; 0.000685089; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut17.mata;0.0; 0.000700523; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut2.mata;0.0; 0.000458258; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut3.mata;0.0; 0.000541219; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut4.mata;0.0; 0.000505731; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut5.mata;0.0; 0.000815078; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut6.mata;0.0; 0.00067321; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_format_days_months_partial-aut8.mata;0.0; 0.00072025; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_fixed_sat-aut1.mata;0.0; 0.00859687; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_fixed_sat-aut2.mata;0.0; 0.00331788; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_fixed_sat-aut3.mata;0.0; 0.00146723; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut1.mata;0.0; 0.00774965; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut2.mata;0.0; 0.00707454; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut4.mata;0.0; 0.00338732; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut5.mata;0.0; 0.000485001; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut7.mata;0.0; 0.0037606; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_minimal_sat-aut9.mata;0.0; 0.000201874; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut1.mata;0.0; 0.00651245; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut10.mata;0.0; 0.00359816; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut11.mata;0.0; 0.00369966; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut12.mata;0.0; 0.00337787; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut13.mata;0.0; 0.00424906; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut14.mata;0.0; 0.00424116; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut15.mata;0.0; 0.00399285; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut16.mata;0.0; 0.00681466; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut17.mata;0.0; 0.00346307; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut18.mata;0.0; 0.00337573; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut19.mata;0.0; 0.0035412; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut2.mata;0.0; 0.000453063; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut20.mata;0.0; 0.00402889; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut21.mata;0.0; 0.0042646; 0.0003
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut23.mata;0.0; 0.00369044; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut25.mata;0.0; 0.000796062; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut27.mata;0.0; 0.002166; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut3.mata;0.0; 0.000468362; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut31.mata;0.0; 0.00342161; 0.0004
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut33.mata;0.0; 0.00344741; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut35.mata;0.0; 0.00441624; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut37.mata;0.0; 0.00340209; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut4.mata;0.0; 0.000445059; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut40.mata;0.0; 0.00074263; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut45.mata;0.0; 0.00720592; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut46.mata;0.0; 0.000508833; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut47.mata;0.0; 0.000549393; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut48.mata;0.0; 0.00052735; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut49.mata;0.0; 0.000695474; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut5.mata;0.0; 0.00067975; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut50.mata;0.0; 0.000740364; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut52.mata;0.0; 0.000712755; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut54.mata;0.0; 0.00334627; 0.0001
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut55.mata;0.0; 0.00452728; 0.0002
automata/nfa-bench/benchmarks/bool_comb/ere/date-sat-date_policy1_implies_date_policy2-aut57.mata;0.0; 0.00448901; 0.0002
