name;brzozowski-runtime;brzozowski-parsing;brzozowski-Brzozowski
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08452-5.mata;0.31; 0.102944; 0.2058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-1.mata;0.35; 0.112917; 0.3291
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-2.mata;0.0; 0.0123743; 0.0027
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08453-3.mata;0.0; 0.00451612; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-1.mata;0.06; 0.02923; 0.0292
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-2.mata;0.0; 0.00407757; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-3.mata;0.46; 0.102477; 0.4058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-4.mata;0.15; 0.0762362; 0.1052
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08454-5.mata;0.0; 0.0509567; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08455-1.mata;0.0; 0.00751698; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08455-2.mata;0.1; 0.0508525; 0.0512
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08455-3.mata;0.27; 0.137595; 0.2119
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08455-4.mata;0.0; 0.00626462; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08455-5.mata;0.12; 0.0755535; 0.0634
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08458-1.mata;0.0; 0.0162361; 0.0011
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08458-2.mata;0.02; 0.013201; 0.0069
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08458-3.mata;0.18; 0.0809768; 0.1129
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08458-4.mata;0.11; 0.0540718; 0.0605
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08459-1.mata;0.11; 0.062484; 0.0520
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08459-2.mata;1.75; 0.363596; 1.4085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08462-1.mata;0.14; 0.069194; 0.0879
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08462-2.mata;0.36; 0.140328; 0.3039
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08462-3.mata;0.14; 0.0611164; 0.0683
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08462-4.mata;0.57; 0.116257; 0.4433
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08463-1.mata;0.01; 0.016897; 0.0020
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08463-2.mata;0.03; 0.0254468; 0.0134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08464-1.mata;0.0; 0.0158583; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08464-2.mata;0.79; 0.215728; 0.6521
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08464-3.mata;0.0; 0.0327098; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08464-4.mata;0.41; 0.122836; 0.2746
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08464-5.mata;0.03; 0.0203963; 0.0117
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08465-1.mata;0.0; 0.00441427; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08465-2.mata;0.01; 0.00218828; 0.0076
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08465-3.mata;0.11; 0.0443654; 0.0553
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08465-4.mata;0.17; 0.0914212; 0.1287
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08468-1.mata;0.29; 0.113539; 0.1814
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08468-2.mata;0.01; 0.00991727; 0.0060
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08468-3.mata;0.04; 0.0213964; 0.0205
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08469-1.mata;0.01; 0.0169787; 0.0115
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08469-2.mata;0.0; 0.00348188; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08472-1.mata;0.0; 0.00259959; 0.0001
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08472-2.mata;0.0; 0.00386707; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08472-3.mata;0.0; 0.00830694; 0.0023
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08472-4.mata;0.18; 0.0636248; 0.1110
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08473-1.mata;0.04; 0.0254639; 0.0208
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08473-2.mata;0.28; 0.145521; 0.2013
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08473-3.mata;0.17; 0.0723826; 0.1058
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08473-4.mata;0.0; 0.00445608; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08473-5.mata;0.02; 0.0411668; 0.0159
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08474-1.mata;0.33; 0.133568; 0.2007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08474-2.mata;0.11; 0.0718289; 0.0401
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08474-3.mata;0.05; 0.0195634; 0.0304
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08474-4.mata;0.04; 0.0302784; 0.0320
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08475-1.mata;0.02; 0.0245197; 0.0120
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08475-2.mata;0.0; 0.00355378; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08475-3.mata;0.19; 0.0758398; 0.1393
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08478-1.mata;0.0; 0.00202185; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08478-2.mata;0.0; 0.00315315; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08480-1.mata;0.0; 0.00484991; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08480-2.mata;0.19; 0.0760931; 0.1002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08480-3.mata;0.36; 0.121582; 0.2555
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08480-4.mata;0.01; 0.0233069; 0.0084
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08481-1.mata;0.0; 0.00591661; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08481-2.mata;0.01; 0.00615444; 0.0280
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08481-3.mata;0.02; 0.0183043; 0.0177
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08481-4.mata;0.02; 0.0287439; 0.0127
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08481-5.mata;0.0; 0.00471326; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08486-1.mata;0.01; 0.0100351; 0.0171
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08486-2.mata;0.12; 0.0571315; 0.0638
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08486-3.mata;0.33; 0.0981598; 0.2406
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08486-4.mata;0.0; 0.0056024; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08487-1.mata;0.02; 0.0191441; 0.0054
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08487-2.mata;0.01; 0.0109527; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08490-1.mata;0.49; 0.141784; 0.4272
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08490-2.mata;0.0; 0.0222467; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08491-1.mata;0.02; 0.0126126; 0.0144
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08491-2.mata;0.0; 0.000792433; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08491-3.mata;0.07; 0.0126533; 0.0802
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08491-4.mata;0.0; 0.00598601; 0.0079
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08497-1.mata;0.09; 0.0441771; 0.0567
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08497-2.mata;0.0; 0.00402424; 0.0032
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08497-3.mata;0.11; 0.075256; 0.0598
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08500-1.mata;0.09; 0.050407; 0.0385
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08500-2.mata;0.01; 0.0420292; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08500-3.mata;0.05; 0.0246663; 0.0218
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08500-4.mata;0.0; 0.00137775; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08501-1.mata;0.03; 0.00632684; 0.0293
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08501-2.mata;0.11; 0.0416315; 0.0690
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08501-3.mata;0.01; 0.00614707; 0.0133
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08506-1.mata;0.11; 0.0186147; 0.0992
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08506-2.mata;0.22; 0.0686338; 0.1686
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08506-3.mata;0.14; 0.106375; 0.0706
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08507-1.mata;0.0; 0.00985368; 0.0016
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08507-2.mata;0.1; 0.0625265; 0.0481
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08507-3.mata;0.0; 0.00449102; 0.0012
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08507-4.mata;0.09; 0.0430143; 0.0474
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08507-5.mata;0.0; 0.00659406; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08510-1.mata;0.0; 0.00467393; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08510-2.mata;0.02; 0.0217458; 0.0093
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08510-3.mata;0.01; 0.00531409; 0.0074
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08510-4.mata;0.02; 0.0167131; 0.0067
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08511-1.mata;0.08; 0.0412368; 0.0402
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08511-2.mata;0.25; 0.105702; 0.1665
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08511-3.mata;0.06; 0.0556116; 0.0372
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08511-4.mata;0.06; 0.0420245; 0.0253
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08511-5.mata;0.01; 0.0027868; 0.0123
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08516-1.mata;0.13; 0.0541442; 0.0733
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08516-2.mata;0.0; 0.00325673; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08516-3.mata;0.03; 0.0198185; 0.0151
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08516-4.mata;0.0; 0.00203525; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08516-5.mata;0.01; 0.00667107; 0.0085
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08517-1.mata;0.0; 0.00564557; 0.0033
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08517-2.mata;0.06; 0.0374143; 0.0323
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08517-3.mata;0.0; 0.00641619; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08520-1.mata;0.0; 0.00417251; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08520-2.mata;0.0; 0.00175916; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08520-3.mata;0.25; 0.079728; 0.1698
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08520-4.mata;0.0; 0.00431334; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08520-5.mata;0.06; 0.0346956; 0.0315
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-1.mata;0.03; 0.0227161; 0.0186
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-2.mata;TO;TO;TO
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-3.mata;0.01; 0.00751039; 0.0042
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-4.mata;0.01; 0.00415761; 0.0134
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08521-5.mata;0.03; 0.0270495; 0.0109
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08526-1.mata;0.02; 0.0161433; 0.0119
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08526-2.mata;0.03; 0.0179846; 0.0161
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08526-3.mata;0.06; 0.0423065; 0.0221
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08526-4.mata;0.0; 0.002368; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-1.mata;0.12; 0.0635389; 0.0529
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-2.mata;0.0; 0.00881767; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-3.mata;0.18; 0.0817198; 0.0968
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-4.mata;0.26; 0.0949302; 0.1588
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08527-5.mata;0.01; 0.0114999; 0.0049
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-1.mata;0.0; 0.00940816; 0.0008
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-2.mata;0.41; 0.10856; 0.2963
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-3.mata;0.0; 0.00288303; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-4.mata;0.04; 0.0280552; 0.0209
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08530-5.mata;0.12; 0.0438082; 0.0751
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-1.mata;0.0; 0.00519172; 0.0055
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-2.mata;0.0; 0.00301031; 0.0010
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-3.mata;0.1; 0.0420384; 0.0523
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-4.mata;0.0; 0.00140647; 0.0002
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08531-5.mata;0.39; 0.139588; 0.2339
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-1.mata;0.01; 0.00294326; 0.0068
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-2.mata;0.0; 0.00665756; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-3.mata;0.0; 0.0122277; 0.0030
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-4.mata;0.0; 0.0106107; 0.0007
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08536-5.mata;0.01; 0.0105883; 0.0050
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08537-1.mata;0.0; 0.00828503; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08537-2.mata;0.0; 0.00520621; 0.0014
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08537-3.mata;0.16; 0.095003; 0.0586
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08537-4.mata;0.24; 0.110314; 0.1266
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-1.mata;0.0; 0.00764679; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-2.mata;0.17; 0.108502; 0.1138
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-3.mata;0.0; 0.00227226; 0.0006
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-4.mata;0.0; 0.00385316; 0.0004
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08540-5.mata;0.07; 0.0371762; 0.0355
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08541-1.mata;0.0; 0.010675; 0.0005
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08541-2.mata;0.42; 0.130148; 0.2752
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08541-3.mata;0.0; 0.00545804; 0.0024
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08541-4.mata;0.36; 0.104108; 0.2404
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-1.mata;0.02; 0.00928611; 0.0192
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-2.mata;0.0; 0.00082576; 0.0003
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-3.mata;0.0; 0.00298826; 0.0009
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-4.mata;0.02; 0.0259449; 0.0187
automata/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance08546-5.mata;0.0; 0.00182091; 0.0007
